Price,Area,rooms,type,City_District,Date
77000,40.0,1,secondary,"Tashkent, Yunusabad district","June 27, 2023"
44800,36.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
48500,38.0,1,secondary,"Tashkent, Yunusabad district","June 27, 2023"
44000,42.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
46800,34.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
46500,26.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
41500,30.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
36200,45.0,1,secondary,"Tashkent, Yashnabad district","June 27, 2023"
44000,28.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
31000,21.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
37500,33.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
54500,43.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
55000,35.0,1,secondary,"Tashkent, Yunusabad district","June 27, 2023"
51000,28.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
42200,35.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
56500,39.0,1,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
27500,20.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
41000,31.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
65000,30.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
50500,33.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
45500,40.0,1,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
40000,38.0,1,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
72000,28.0,1,secondary,"Tashkent, Mirabad district","June 27, 2023"
49900,30.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
63000,45.0,1,secondary,"Tashkent, Yunusabad district","June 27, 2023"
53000,48.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
77000,60.0,1,secondary,"Tashkent, Almazar district","June 27, 2023"
25500,23.0,1,secondary,"Tashkent, Sergeli district","June 27, 2023"
44500,45.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
40499,30.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
45000,39.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
37900,45.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
53000,45.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
46000,25.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
33000,30.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
43000,30.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
49000,34.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
51000,40.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
93000,60.0,1,secondary,"Tashkent, Mirabad district","June 27, 2023"
56000,38.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
39500,40.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
50000,25.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
43000,38.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
22500,18.0,1,secondary,"Tashkent, Sergeli district","June 27, 2023"
44000,38.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
27500,32.0,1,secondary,"Tashkent, Sergeli district","June 27, 2023"
44999,32.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
99000,46.12,1,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
83000,45.0,1,secondary,"Tashkent, Mirabad district","June 27, 2023"
72000,45.0,1,secondary,"Tashkent, Yunusabad district","June 27, 2023"
51000,30.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
49000,42.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
37000,33.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
59000,67.0,1,secondary,"Tashkent, Uchtepinsky district","June 27, 2023"
37000,32.0,1,secondary,"Tashkent, Yunusabad district","June 27, 2023"
71000,30.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
45000,38.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
45500,26.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
53500,36.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
36500,30.0,1,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
44000,35.0,1,secondary,"Tashkent, Uchtepinsky district","June 27, 2023"
52900,36.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
41000,40.0,1,secondary,"Tashkent, Yashnabad district","June 27, 2023"
42499,33.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
86000,42.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
42000,40.0,1,secondary,"Tashkent, Yashnabad district","June 27, 2023"
46499,42.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
50000,34.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
59500,40.0,1,secondary,"Tashkent, Yashnabad district","June 27, 2023"
41500,33.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
40500,28.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
46500,33.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
48500,45.0,1,secondary,"Tashkent, Yunusabad district","June 27, 2023"
42500,228.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
62500,43.0,1,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
38999,38.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
40000,35.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
45000,38.0,1,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
48500,30.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
43500,30.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
48500,25.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
41499,40.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
29500,26.0,1,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
42400,30.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
84000,35.0,1,secondary,"Tashkent, Mirabad district","June 27, 2023"
46000,38.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
47500,30.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
50500,28.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
46000,30.0,1,secondary,"Tashkent, Almazar district","June 27, 2023"
36000,42.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
45500,42.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
53000,50.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
40000,30.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
40000,33.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
43999,30.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
46000,40.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
64500,42.0,1,secondary,"Tashkent, Yunusabad district","June 27, 2023"
58000,35.0,1,secondary,"Tashkent, Mirabad district","June 27, 2023"
53000,28.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
44100,37.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
39000,30.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
47000,27.0,1,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
35000,40.0,1,secondary,"Tashkent, Yashnabad district","June 27, 2023"
33000,30.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
45500,33.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
44000,35.0,1,secondary,"Tashkent, Chilanzar district","June 27, 2023"
Price,Area,rooms,type,City_District,Date
49899,50.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
60000,60.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
57000,46.0,2,secondary,"Tashkent, Chilanzar district","June 27, 2023"
47000,38.0,2,secondary,"Tashkent, Yashnabad district","June 24, 2023"
218000,60.0,2,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
69000,57.05,2,secondary,"Tashkent, Yunusabad district","June 27, 2023"
70000,50.0,2,secondary,"Tashkent, Yunusabad district","June 27, 2023"
90000,65.0,2,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
65000,40.0,2,secondary,"Tashkent, Yunusabad district","June 26, 2023"
93000,48.0,2,secondary,"Tashkent, Mirabad district","June 27, 2023"
48500,48.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
60000,62.0,2,secondary,"Tashkent, Mirabad district","May 29, 2023"
50000,60.0,2,secondary,"Tashkent, Almazar district","June 25, 2023"
66000,55.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
56000,46.0,2,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
92500,43.0,2,secondary,"Tashkent, Shaikhantahur district","June 25, 2023"
70000,80.0,2,secondary,"Tashkent, Almazar district","June 26, 2023"
48500,50.0,2,secondary,"Tashkent, Chilanzar district","June 27, 2023"
76500,66.0,2,secondary,"Tashkent, Mirabad district","June 27, 2023"
53500,49.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
80000,74.0,2,secondary,"Tashkent, Almazar district","June 27, 2023"
62000,58.0,2,secondary,"Tashkent, Yunusabad district","June 26, 2023"
55000,41.4,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 08, 2023"
52000,50.0,2,secondary,"Tashkent, Sergeli district","June 26, 2023"
20412,65.0,2,secondary,"Tashkent, Yunusabad district","June 27, 2023"
85000,60.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
79000,62.6,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
63000,58.0,2,secondary,"Tashkent, Yunusabad district","June 25, 2023"
36999,42.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
56000,46.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
63000,50.0,2,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
100000,66.5,2,secondary,"Tashkent, Mirabad district","June 27, 2023"
65000,60.0,2,secondary,"Tashkent, Yunusabad district","June 27, 2023"
68000,60.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
75000,60.11,2,secondary,"Tashkent, Yunusabad district","June 16, 2023"
75000,60.27,2,secondary,"Tashkent, Sergeli district","June 27, 2023"
58000,45.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
71500,65.0,2,secondary,"Tashkent, Chilanzar district","June 22, 2023"
65500,65.0,2,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
63500,58.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
65800,52.0,2,secondary,"Tashkent, Chilanzar district","June 26, 2023"
74000,60.0,2,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
63000,52.0,2,secondary,"Tashkent, Yunusabad district","June 27, 2023"
57000,50.0,2,secondary,"Tashkent, Chilanzar district","June 26, 2023"
51500,48.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
118000,65.0,2,secondary,"Tashkent, Yunusabad district","June 27, 2023"
50000,50.0,2,secondary,"Tashkent, Yashnabad district","June 26, 2023"
54000,50.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
50000,50.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
53000,50.0,2,secondary,"Tashkent, Chilanzar district","June 26, 2023"
37000,47.0,2,secondary,"Tashkent, Yashnabad district","June 26, 2023"
66300,61.0,2,secondary,"Tashkent, Yunusabad district","June 27, 2023"
89000,59.0,2,secondary,"Tashkent, Mirabad district","June 27, 2023"
37000,36.0,2,secondary,"Tashkent, Chilanzar district","June 26, 2023"
75000,56.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
56500,50.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
65000,68.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
50500,50.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
53000,52.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
51000,28.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
66000,45.0,2,secondary,"Tashkent, Chilanzar district","June 23, 2023"
49700,50.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
46500,50.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
83000,63.0,2,secondary,"Tashkent, Almazar district","June 27, 2023"
155000,57.0,2,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
63500,55.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
67000,64.0,2,secondary,"Tashkent, Yashnabad district","June 27, 2023"
55000,58.0,2,secondary,"Tashkent, Almazar district","June 21, 2023"
64000,52.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
78000,52.0,2,secondary,"Tashkent, Yunusabad district","June 23, 2023"
89999,42.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
52000,41.0,2,secondary,"Tashkent, Shaikhantahur district","June 07, 2023"
65000,63.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
85000,52.0,2,secondary,"Tashkent, Yunusabad district","June 27, 2023"
47000,48.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
47000,39.0,2,secondary,"Tashkent, Chilanzar district","June 26, 2023"
60000,57.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
99000,57.0,2,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
58000,67.0,2,secondary,"Tashkent, Uchtepinsky district","June 14, 2023"
56500,48.0,2,secondary,"Tashkent, Yashnabad district","June 27, 2023"
65000,60.0,2,secondary,"Tashkent, Yashnabad district","June 25, 2023"
50000,58.0,2,secondary,"Tashkent, Sergeli district","May 31, 2023"
57500,62.0,2,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
60000,60.0,2,secondary,"Tashkent, Yunusabad district","June 14, 2023"
37500,56.32,2,secondary,"Tashkent, Bektemir district","June 27, 2023"
43000,56.0,2,secondary,"Tashkent, Yashnabad district","June 27, 2023"
Price,Area,rooms,type,City_District,Date
110000,72.0,3,secondary,"Tashkent, Yunusabad district","June 27, 2023"
60000,70.0,3,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
72000,59.0,3,secondary,"Tashkent, Chilanzar district","June 27, 2023"
73000,76.0,3,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
73500,66.0,3,secondary,"Tashkent, Yunusabad district","June 26, 2023"
88000,70.0,3,secondary,"Tashkent, Sergeli district","June 14, 2023"
120000,75.0,3,secondary,"Tashkent, Mirabad district","June 26, 2023"
98000,82.0,3,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
64500,76.0,3,secondary,"Tashkent, Sergeli district","June 27, 2023"
75000,72.0,3,secondary,"Tashkent, Yunusabad district","June 27, 2023"
105000,70.0,3,secondary,"Tashkent, Yunusabad district","June 27, 2023"
70000,67.07,3,secondary,"Tashkent, Yunusabad district","June 21, 2023"
90000,76.0,3,secondary,"Tashkent, Yunusabad district","June 23, 2023"
63000,58.0,3,secondary,"Tashkent, Yunusabad district","June 25, 2023"
85000,67.0,3,secondary,"Tashkent, Yunusabad district","June 27, 2023"
85000,72.0,3,secondary,"Tashkent, Almazar district","June 27, 2023"
90000,71.0,3,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
85000,85.0,3,secondary,"Tashkent, Yunusabad district","June 27, 2023"
79000,78.42,3,secondary,"Tashkent, Mirabad district","June 27, 2023"
55000,43.0,3,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
105000,72.0,3,secondary,"Tashkent, Almazar district","June 26, 2023"
67000,71.0,3,secondary,"Tashkent, Chilanzar district","June 27, 2023"
68000,78.0,3,secondary,"Tashkent, Yashnabad district","June 25, 2023"
57500,63.0,3,secondary,"Tashkent, Chilanzar district","June 23, 2023"
73000,75.0,3,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
85000,78.0,3,secondary,"Tashkent, Yunusabad district","June 26, 2023"
69999,86.0,3,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
88000,70.0,3,secondary,"Tashkent, Almazar district","June 26, 2023"
65500,70.0,3,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
70000,72.0,3,secondary,"Tashkent, Yashnabad district","June 27, 2023"
98000,87.0,3,secondary,"Tashkent, Yashnabad district","June 27, 2023"
64000,65.0,3,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
70000,82.0,3,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
95000,75.0,3,secondary,"Tashkent, Mirabad district","June 26, 2023"
83000,87.0,3,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
88000,84.0,3,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
60000,64.0,3,secondary,"Tashkent, Chilanzar district","June 27, 2023"
76000,63.0,3,secondary,"Tashkent, Chilanzar district","June 25, 2023"
58000,69.0,3,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
50000,60.0,3,secondary,"Tashkent, Yunusabad district","June 27, 2023"
68000,70.0,3,secondary,"Tashkent, Almazar district","June 25, 2023"
67500,65.0,3,secondary,"Tashkent, Chilanzar district","June 26, 2023"
69900,86.0,3,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
61000,69.0,3,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
123000,90.0,3,secondary,"Tashkent, Almazar district","June 27, 2023"
90000,78.0,3,secondary,"Tashkent, Almazar district","June 27, 2023"
59934,70.0,3,secondary,"Tashkent, Almazar district","June 27, 2023"
140000,80.0,3,secondary,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
85000,104.0,3,secondary,"Tashkent, Chilanzar district","June 25, 2023"
69000,61.0,3,secondary,"Tashkent, Yashnabad district","June 26, 2023"
47773,78.0,3,secondary,"Tashkent, Yakkasarai district","June 25, 2023"
65000,83.0,3,secondary,"Tashkent, Sergeli district","June 26, 2023"
95000,70.0,3,secondary,"Tashkent, Almazar district","June 27, 2023"
100000,70.0,3,secondary,"Tashkent, Almazar district","June 27, 2023"
153000,90.0,3,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
85000,72.0,3,secondary,"Tashkent, Yunusabad district","June 27, 2023"
Price,Area,rooms,type,City_District,Date
89000,92.0,4,secondary,"Tashkent, Sergeli district","June 17, 2023"
100000,102.97,4,secondary,"Tashkent, Yunusabad district","June 25, 2023"
77500,80.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
125000,100.0,4,secondary,"Tashkent, Almazar district","June 27, 2023"
80000,69.5,4,secondary,"Tashkent, Uchtepinsky district","June 27, 2023"
129000,87.58,4,secondary,"Tashkent, Shaikhantahur district","June 25, 2023"
85000,92.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
105000,98.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
